date,car_type,geo,total_trips
2017-03-03,Via,total,28237.0
2017-03-03,Yellow taxis,airports,15934.0
2017-03-03,Yellow taxis,manhattan,361650.0
2017-03-03,Yellow taxis,manhattan_hub,249406.0
2017-03-03,Yellow taxis,outer_boroughs_ex_airports,9835.0
2017-03-03,Yellow taxis,total,395404.0
2017-03-04,Gett,airports,0.0
2017-03-04,Gett,manhattan,0.0
2017-03-04,Gett,manhattan_hub,0.0
2017-03-04,Gett,outer_boroughs_ex_airports,0.0
2017-03-04,Gett,total,8717.0
2017-03-04,Green taxis,airports,10.0
2017-03-04,Green taxis,manhattan,10643.0
2017-03-04,Green taxis,manhattan_hub,29.0
2017-03-04,Green taxis,outer_boroughs_ex_airports,20477.0
2017-03-04,Green taxis,total,31204.0
2017-03-04,Juno,airports,0.0
2017-03-04,Juno,manhattan,0.0
2017-03-04,Juno,manhattan_hub,0.0
2017-03-04,Juno,outer_boroughs_ex_airports,0.0
2017-03-04,Juno,total,22123.0
2017-03-04,Lyft,airports,2436.0
2017-03-04,Lyft,manhattan,17499.0
2017-03-04,Lyft,manhattan_hub,12055.0
2017-03-04,Lyft,outer_boroughs_ex_airports,27336.0
2017-03-04,Lyft,total,47279.0
2017-03-04,Non-app FHVs,airports,85.0
2017-03-04,Non-app FHVs,manhattan,338.0
2017-03-04,Non-app FHVs,manhattan_hub,199.0
2017-03-04,Non-app FHVs,outer_boroughs_ex_airports,5348.0
2017-03-04,Non-app FHVs,total,106146.0
2017-03-04,Uber,airports,11429.0
2017-03-04,Uber,manhattan,112265.0
2017-03-04,Uber,manhattan_hub,80530.0
2017-03-04,Uber,outer_boroughs_ex_airports,104449.0
2017-03-04,Uber,total,228827.0
2017-03-04,Via,airports,118.0
2017-03-04,Via,manhattan,24156.0
2017-03-04,Via,manhattan_hub,13229.0
2017-03-04,Via,outer_boroughs_ex_airports,621.0
2017-03-04,Via,total,24927.0
2017-03-04,Yellow taxis,airports,18695.0
2017-03-04,Yellow taxis,manhattan,273012.0
2017-03-04,Yellow taxis,manhattan_hub,186653.0
2017-03-04,Yellow taxis,outer_boroughs_ex_airports,7387.0
2017-03-04,Yellow taxis,total,304070.0
2017-03-05,Gett,airports,0.0
2017-03-05,Gett,manhattan,0.0
2017-03-05,Gett,manhattan_hub,0.0
2017-03-05,Gett,outer_boroughs_ex_airports,0.0
2017-03-05,Gett,total,116.0
2017-03-05,Green taxis,airports,15.0
2017-03-05,Green taxis,manhattan,11503.0
2017-03-05,Green taxis,manhattan_hub,2.0
2017-03-05,Green taxis,outer_boroughs_ex_airports,21113.0
2017-03-05,Green taxis,total,32698.0
2017-03-05,Juno,airports,0.0
2017-03-05,Juno,manhattan,0.0
2017-03-05,Juno,manhattan_hub,0.0
2017-03-05,Juno,outer_boroughs_ex_airports,0.0
2017-03-05,Juno,total,23220.0
2017-03-05,Lyft,airports,1836.0
2017-03-05,Lyft,manhattan,21894.0
2017-03-05,Lyft,manhattan_hub,15288.0
2017-03-05,Lyft,outer_boroughs_ex_airports,29633.0
2017-03-05,Lyft,total,53374.0
2017-03-05,Non-app FHVs,airports,150.0
2017-03-05,Non-app FHVs,manhattan,386.0
2017-03-05,Non-app FHVs,manhattan_hub,203.0
2017-03-05,Non-app FHVs,outer_boroughs_ex_airports,5216.0
2017-03-05,Non-app FHVs,total,102056.0
2017-03-05,Uber,airports,8750.0
2017-03-05,Uber,manhattan,138288.0
2017-03-05,Uber,manhattan_hub,101925.0
2017-03-05,Uber,outer_boroughs_ex_airports,111587.0
2017-03-05,Uber,total,258670.0
2017-03-05,Via,airports,88.0
2017-03-05,Via,manhattan,29928.0
2017-03-05,Via,manhattan_hub,16472.0
2017-03-05,Via,outer_boroughs_ex_airports,946.0
2017-03-05,Via,total,30974.0
2017-03-05,Yellow taxis,airports,17180.0
2017-03-05,Yellow taxis,manhattan,316440.0
2017-03-05,Yellow taxis,manhattan_hub,215322.0
2017-03-05,Yellow taxis,outer_boroughs_ex_airports,7258.0
2017-03-05,Yellow taxis,total,346022.0
2017-03-06,Gett,airports,0.0
2017-03-06,Gett,manhattan,0.0
2017-03-06,Gett,manhattan_hub,0.0
2017-03-06,Gett,outer_boroughs_ex_airports,0.0
2017-03-06,Gett,total,10546.0
2017-03-06,Green taxis,airports,7.0
2017-03-06,Green taxis,manhattan,11634.0
2017-03-06,Green taxis,manhattan_hub,2.0
2017-03-06,Green taxis,outer_boroughs_ex_airports,29505.0
2017-03-06,Green taxis,total,41219.0
2017-03-06,Juno,airports,0.0
2017-03-06,Juno,manhattan,0.0
2017-03-06,Juno,manhattan_hub,0.0
2017-03-06,Juno,outer_boroughs_ex_airports,0.0
2017-03-06,Juno,total,26828.0
2017-03-06,Lyft,airports,1975.0
2017-03-06,Lyft,manhattan,31220.0
2017-03-06,Lyft,manhattan_hub,21915.0
2017-03-06,Lyft,outer_boroughs_ex_airports,48105.0
2017-03-06,Lyft,total,81329.0
2017-03-06,Non-app FHVs,airports,234.0
2017-03-06,Non-app FHVs,manhattan,737.0
2017-03-06,Non-app FHVs,manhattan_hub,443.0
2017-03-06,Non-app FHVs,outer_boroughs_ex_airports,8411.0
2017-03-06,Non-app FHVs,total,84207.0
2017-03-06,Uber,airports,6928.0
2017-03-06,Uber,manhattan,174470.0
2017-03-06,Uber,manhattan_hub,124960.0
2017-03-06,Uber,outer_boroughs_ex_airports,171419.0
2017-03-06,Uber,total,352874.0
2017-03-06,Via,airports,0.0
2017-03-06,Via,manhattan,0.0
2017-03-06,Via,manhattan_hub,0.0
2017-03-06,Via,outer_boroughs_ex_airports,0.0
2017-03-06,Via,total,0.0
2017-03-06,Yellow taxis,airports,11796.0
2017-03-06,Yellow taxis,manhattan,311573.0
2017-03-06,Yellow taxis,manhattan_hub,218235.0
2017-03-06,Yellow taxis,outer_boroughs_ex_airports,13004.0
2017-03-06,Yellow taxis,total,341807.0
2017-03-07,Gett,airports,0.0
2017-03-07,Gett,manhattan,0.0
2017-03-07,Gett,manhattan_hub,0.0
2017-03-07,Gett,outer_boroughs_ex_airports,0.0
2017-03-07,Gett,total,7226.0
2017-03-07,Green taxis,airports,5.0
2017-03-07,Green taxis,manhattan,8278.0
2017-03-07,Green taxis,manhattan_hub,0.0
2017-03-07,Green taxis,outer_boroughs_ex_airports,17406.0
2017-03-07,Green taxis,total,25744.0
2017-03-07,Juno,airports,0.0
2017-03-07,Juno,manhattan,0.0
2017-03-07,Juno,manhattan_hub,0.0
2017-03-07,Juno,outer_boroughs_ex_airports,0.0
2017-03-07,Juno,total,15183.0
2017-03-07,Lyft,airports,2149.0
2017-03-07,Lyft,manhattan,24871.0
2017-03-07,Lyft,manhattan_hub,17473.0
2017-03-07,Lyft,outer_boroughs_ex_airports,34666.0
2017-03-07,Lyft,total,61708.0
2017-03-07,Non-app FHVs,airports,167.0
2017-03-07,Non-app FHVs,manhattan,758.0
2017-03-07,Non-app FHVs,manhattan_hub,406.0
2017-03-07,Non-app FHVs,outer_boroughs_ex_airports,8950.0
2017-03-07,Non-app FHVs,total,81080.0
2017-03-07,Uber,airports,6618.0
2017-03-07,Uber,manhattan,98852.0
2017-03-07,Uber,manhattan_hub,71090.0
2017-03-07,Uber,outer_boroughs_ex_airports,116761.0
2017-03-07,Uber,total,222252.0
2017-03-07,Via,airports,91.0
2017-03-07,Via,manhattan,16534.0
2017-03-07,Via,manhattan_hub,9579.0
2017-03-07,Via,outer_boroughs_ex_airports,1026.0
2017-03-07,Via,total,17680.0
2017-03-07,Yellow taxis,airports,10674.0
2017-03-07,Yellow taxis,manhattan,174296.0
2017-03-07,Yellow taxis,manhattan_hub,125513.0
2017-03-07,Yellow taxis,outer_boroughs_ex_airports,5801.0
2017-03-07,Yellow taxis,total,193217.0
2017-03-08,Gett,airports,0.0
2017-03-08,Gett,manhattan,0.0
2017-03-08,Gett,manhattan_hub,0.0
2017-03-08,Gett,outer_boroughs_ex_airports,0.0
2017-03-08,Gett,total,0.0
2017-03-08,Green taxis,airports,22.0
2017-03-08,Green taxis,manhattan,10035.0
2017-03-08,Green taxis,manhattan_hub,0.0
2017-03-08,Green taxis,outer_boroughs_ex_airports,19027.0
2017-03-08,Green taxis,total,29123.0
2017-03-08,Juno,airports,0.0
2017-03-08,Juno,manhattan,0.0
2017-03-08,Juno,manhattan_hub,0.0
2017-03-08,Juno,outer_boroughs_ex_airports,0.0
2017-03-08,Juno,total,30239.0
2017-03-08,Lyft,airports,3289.0
2017-03-08,Lyft,manhattan,32630.0
2017-03-08,Lyft,manhattan_hub,23730.0
2017-03-08,Lyft,outer_boroughs_ex_airports,37903.0
2017-03-08,Lyft,total,73837.0
2017-03-08,Non-app FHVs,airports,555.0
2017-03-08,Non-app FHVs,manhattan,2959.0
2017-03-08,Non-app FHVs,manhattan_hub,2291.0
2017-03-08,Non-app FHVs,outer_boroughs_ex_airports,9471.0
2017-03-08,Non-app FHVs,total,92585.0
2017-03-08,Uber,airports,11433.0
2017-03-08,Uber,manhattan,154084.0
2017-03-08,Uber,manhattan_hub,116333.0
2017-03-08,Uber,outer_boroughs_ex_airports,126549.0
2017-03-08,Uber,total,292100.0
2017-03-08,Via,airports,108.0
2017-03-08,Via,manhattan,36039.0
2017-03-08,Via,manhattan_hub,21966.0
2017-03-08,Via,outer_boroughs_ex_airports,1621.0
2017-03-08,Via,total,37787.0
2017-03-08,Yellow taxis,airports,17691.0
2017-03-08,Yellow taxis,manhattan,286054.0
2017-03-08,Yellow taxis,manhattan_hub,206265.0
2017-03-08,Yellow taxis,outer_boroughs_ex_airports,6571.0
2017-03-08,Yellow taxis,total,314611.0
2017-03-09,Gett,airports,0.0
2017-03-09,Gett,manhattan,0.0
2017-03-09,Gett,manhattan_hub,0.0
2017-03-09,Gett,outer_boroughs_ex_airports,0.0
2017-03-09,Gett,total,0.0
2017-03-09,Green taxis,airports,12.0
2017-03-09,Green taxis,manhattan,6931.0
2017-03-09,Green taxis,manhattan_hub,0.0
2017-03-09,Green taxis,outer_boroughs_ex_airports,17997.0
2017-03-09,Green taxis,total,24992.0
2017-03-09,Juno,airports,0.0
2017-03-09,Juno,manhattan,0.0
2017-03-09,Juno,manhattan_hub,0.0
2017-03-09,Juno,outer_boroughs_ex_airports,0.0
2017-03-09,Juno,total,28885.0
2017-03-09,Lyft,airports,2688.0
2017-03-09,Lyft,manhattan,35194.0
2017-03-09,Lyft,manhattan_hub,24940.0
2017-03-09,Lyft,outer_boroughs_ex_airports,47960.0
2017-03-09,Lyft,total,85875.0
2017-03-09,Non-app FHVs,airports,205.0
2017-03-09,Non-app FHVs,manhattan,599.0
2017-03-09,Non-app FHVs,manhattan_hub,263.0
2017-03-09,Non-app FHVs,outer_boroughs_ex_airports,6740.0
2017-03-09,Non-app FHVs,total,69415.0
2017-03-09,Uber,airports,8307.0
2017-03-09,Uber,manhattan,144483.0
2017-03-09,Uber,manhattan_hub,104725.0
2017-03-09,Uber,outer_boroughs_ex_airports,159123.0
2017-03-09,Uber,total,311961.0
2017-03-09,Via,airports,206.0
2017-03-09,Via,manhattan,15002.0
2017-03-09,Via,manhattan_hub,9014.0
2017-03-09,Via,outer_boroughs_ex_airports,1122.0
2017-03-09,Via,total,16386.0
2017-03-09,Yellow taxis,airports,13168.0
2017-03-09,Yellow taxis,manhattan,181910.0
2017-03-09,Yellow taxis,manhattan_hub,135226.0
2017-03-09,Yellow taxis,outer_boroughs_ex_airports,6909.0
2017-03-09,Yellow taxis,total,204537.0
2017-03-10,Gett,airports,0.0
2017-03-10,Gett,manhattan,0.0
2017-03-10,Gett,manhattan_hub,0.0
2017-03-10,Gett,outer_boroughs_ex_airports,0.0
2017-03-10,Gett,total,0.0
2017-03-10,Green taxis,airports,4.0
2017-03-10,Green taxis,manhattan,9340.0
2017-03-10,Green taxis,manhattan_hub,0.0
2017-03-10,Green taxis,outer_boroughs_ex_airports,17033.0
2017-03-10,Green taxis,total,26415.0
2017-03-10,Juno,airports,0.0
2017-03-10,Juno,manhattan,0.0
2017-03-10,Juno,manhattan_hub,0.0
2017-03-10,Juno,outer_boroughs_ex_airports,0.0
2017-03-10,Juno,total,32060.0
2017-03-10,Lyft,airports,2536.0
2017-03-10,Lyft,manhattan,30686.0
2017-03-10,Lyft,manhattan_hub,21769.0
2017-03-10,Lyft,outer_boroughs_ex_airports,36515.0
2017-03-10,Lyft,total,69761.0
2017-03-10,Non-app FHVs,airports,618.0
2017-03-10,Non-app FHVs,manhattan,3467.0
2017-03-10,Non-app FHVs,manhattan_hub,2557.0
2017-03-10,Non-app FHVs,outer_boroughs_ex_airports,8003.0
2017-03-10,Non-app FHVs,total,88358.0
2017-03-10,Uber,airports,8719.0
2017-03-10,Uber,manhattan,130765.0
2017-03-10,Uber,manhattan_hub,94836.0
2017-03-10,Uber,outer_boroughs_ex_airports,122317.0
2017-03-10,Uber,total,261854.0
2017-03-10,Via,airports,85.0
2017-03-10,Via,manhattan,37010.0
2017-03-10,Via,manhattan_hub,21324.0
2017-03-10,Via,outer_boroughs_ex_airports,1453.0
2017-03-10,Via,total,38564.0
2017-03-10,Yellow taxis,airports,16159.0
2017-03-10,Yellow taxis,manhattan,275959.0
2017-03-10,Yellow taxis,manhattan_hub,187237.0
2017-03-10,Yellow taxis,outer_boroughs_ex_airports,5875.0
2017-03-10,Yellow taxis,total,302376.0
2017-03-11,Gett,airports,0.0
2017-03-11,Gett,manhattan,0.0
2017-03-11,Gett,manhattan_hub,0.0
2017-03-11,Gett,outer_boroughs_ex_airports,0.0
2017-03-11,Gett,total,0.0
2017-03-11,Green taxis,airports,7.0
2017-03-11,Green taxis,manhattan,11087.0
2017-03-11,Green taxis,manhattan_hub,0.0
2017-03-11,Green taxis,outer_boroughs_ex_airports,23562.0
2017-03-11,Green taxis,total,34693.0
2017-03-11,Juno,airports,0.0
2017-03-11,Juno,manhattan,0.0
2017-03-11,Juno,manhattan_hub,0.0
2017-03-11,Juno,outer_boroughs_ex_airports,0.0
2017-03-11,Juno,total,42164.0
2017-03-11,Lyft,airports,3462.0
2017-03-11,Lyft,manhattan,41905.0
2017-03-11,Lyft,manhattan_hub,29943.0
2017-03-11,Lyft,outer_boroughs_ex_airports,51543.0
2017-03-11,Lyft,total,96939.0
2017-03-11,Non-app FHVs,airports,664.0
2017-03-11,Non-app FHVs,manhattan,2692.0
2017-03-11,Non-app FHVs,manhattan_hub,1880.0
2017-03-11,Non-app FHVs,outer_boroughs_ex_airports,8804.0
2017-03-11,Non-app FHVs,total,92365.0
2017-03-11,Uber,airports,12191.0
2017-03-11,Uber,manhattan,187830.0
2017-03-11,Uber,manhattan_hub,135839.0
2017-03-11,Uber,outer_boroughs_ex_airports,185269.0
2017-03-11,Uber,total,385321.0
2017-03-11,Via,airports,102.0
2017-03-11,Via,manhattan,34945.0
2017-03-11,Via,manhattan_hub,20406.0
2017-03-11,Via,outer_boroughs_ex_airports,1662.0
2017-03-11,Via,total,36726.0
2017-03-11,Yellow taxis,airports,17049.0
2017-03-11,Yellow taxis,manhattan,317458.0
2017-03-11,Yellow taxis,manhattan_hub,216501.0
2017-03-11,Yellow taxis,outer_boroughs_ex_airports,7743.0
2017-03-11,Yellow taxis,total,347466.0
2017-03-12,Gett,airports,0.0
2017-03-12,Gett,manhattan,0.0
2017-03-12,Gett,manhattan_hub,0.0
2017-03-12,Gett,outer_boroughs_ex_airports,0.0
2017-03-12,Gett,total,0.0
2017-03-12,Green taxis,airports,2.0
2017-03-12,Green taxis,manhattan,8003.0
2017-03-12,Green taxis,manhattan_hub,4.0
2017-03-12,Green taxis,outer_boroughs_ex_airports,20522.0
2017-03-12,Green taxis,total,28579.0
2017-03-12,Juno,airports,0.0
2017-03-12,Juno,manhattan,0.0
2017-03-12,Juno,manhattan_hub,0.0
2017-03-12,Juno,outer_boroughs_ex_airports,0.0
2017-03-12,Juno,total,41198.0
2017-03-12,Lyft,airports,3634.0
2017-03-12,Lyft,manhattan,45596.0
2017-03-12,Lyft,manhattan_hub,32395.0
2017-03-12,Lyft,outer_boroughs_ex_airports,59049.0
2017-03-12,Lyft,total,108296.0
2017-03-12,Non-app FHVs,airports,576.0
2017-03-12,Non-app FHVs,manhattan,1028.0
2017-03-12,Non-app FHVs,manhattan_hub,682.0
2017-03-12,Non-app FHVs,outer_boroughs_ex_airports,6253.0
2017-03-12,Non-app FHVs,total,70103.0
2017-03-12,Uber,airports,11456.0
2017-03-12,Uber,manhattan,184505.0
2017-03-12,Uber,manhattan_hub,131781.0
2017-03-12,Uber,outer_boroughs_ex_airports,192217.0
2017-03-12,Uber,total,388223.0
2017-03-12,Via,airports,164.0
2017-03-12,Via,manhattan,20696.0
2017-03-12,Via,manhattan_hub,11578.0
2017-03-12,Via,outer_boroughs_ex_airports,3280.0
2017-03-12,Via,total,24186.0
2017-03-12,Yellow taxis,airports,16767.0
2017-03-12,Yellow taxis,manhattan,270354.0
2017-03-12,Yellow taxis,manhattan_hub,189943.0
2017-03-12,Yellow taxis,outer_boroughs_ex_airports,8182.0
2017-03-12,Yellow taxis,total,300504.0
2017-03-13,Gett,airports,0.0
2017-03-13,Gett,manhattan,0.0
2017-03-13,Gett,manhattan_hub,0.0
2017-03-13,Gett,outer_boroughs_ex_airports,0.0
2017-03-13,Gett,total,10292.0
2017-03-13,Green taxis,airports,12.0
2017-03-13,Green taxis,manhattan,12229.0
2017-03-13,Green taxis,manhattan_hub,11.0
2017-03-13,Green taxis,outer_boroughs_ex_airports,24643.0
2017-03-13,Green taxis,total,36943.0
2017-03-13,Juno,airports,0.0
2017-03-13,Juno,manhattan,0.0
2017-03-13,Juno,manhattan_hub,0.0
2017-03-13,Juno,outer_boroughs_ex_airports,0.0
2017-03-13,Juno,total,25465.0
2017-03-13,Lyft,airports,2419.0
2017-03-13,Lyft,manhattan,21928.0
2017-03-13,Lyft,manhattan_hub,15201.0
2017-03-13,Lyft,outer_boroughs_ex_airports,34130.0
2017-03-13,Lyft,total,58496.0
2017-03-13,Non-app FHVs,airports,99.0
2017-03-13,Non-app FHVs,manhattan,471.0
2017-03-13,Non-app FHVs,manhattan_hub,291.0
2017-03-13,Non-app FHVs,outer_boroughs_ex_airports,7503.0
2017-03-13,Non-app FHVs,total,117220.0
2017-03-13,Uber,airports,10402.0
2017-03-13,Uber,manhattan,135525.0
2017-03-13,Uber,manhattan_hub,97662.0
2017-03-13,Uber,outer_boroughs_ex_airports,117390.0
2017-03-13,Uber,total,264044.0
2017-03-13,Via,airports,153.0
2017-03-13,Via,manhattan,27679.0
2017-03-13,Via,manhattan_hub,15331.0
2017-03-13,Via,outer_boroughs_ex_airports,566.0
2017-03-13,Via,total,28423.0
2017-03-13,Yellow taxis,airports,16099.0
2017-03-13,Yellow taxis,manhattan,304326.0
2017-03-13,Yellow taxis,manhattan_hub,202885.0
2017-03-13,Yellow taxis,outer_boroughs_ex_airports,8513.0
2017-03-13,Yellow taxis,total,336424.0
2017-03-14,Gett,airports,0.0
2017-03-14,Gett,manhattan,0.0
2017-03-14,Gett,manhattan_hub,0.0
2017-03-14,Gett,outer_boroughs_ex_airports,0.0
2017-03-14,Gett,total,4306.0
2017-03-14,Green taxis,airports,8.0
2017-03-14,Green taxis,manhattan,1583.0
2017-03-14,Green taxis,manhattan_hub,29.0
2017-03-14,Green taxis,outer_boroughs_ex_airports,5975.0
2017-03-14,Green taxis,total,7588.0
2017-03-14,Juno,airports,0.0
2017-03-14,Juno,manhattan,0.0
2017-03-14,Juno,manhattan_hub,0.0
2017-03-14,Juno,outer_boroughs_ex_airports,0.0
2017-03-14,Juno,total,11635.0
2017-03-14,Lyft,airports,658.0
2017-03-14,Lyft,manhattan,10597.0
2017-03-14,Lyft,manhattan_hub,7379.0
2017-03-14,Lyft,outer_boroughs_ex_airports,17745.0
2017-03-14,Lyft,total,29015.0
2017-03-14,Non-app FHVs,airports,16.0
2017-03-14,Non-app FHVs,manhattan,52.0
2017-03-14,Non-app FHVs,manhattan_hub,34.0
2017-03-14,Non-app FHVs,outer_boroughs_ex_airports,2110.0
2017-03-14,Non-app FHVs,total,31809.0
2017-03-14,Uber,airports,1985.0
2017-03-14,Uber,manhattan,70560.0
2017-03-14,Uber,manhattan_hub,51625.0
2017-03-14,Uber,outer_boroughs_ex_airports,65396.0
2017-03-14,Uber,total,138285.0
2017-03-14,Via,airports,27.0
2017-03-14,Via,manhattan,7016.0
2017-03-14,Via,manhattan_hub,3972.0
2017-03-14,Via,outer_boroughs_ex_airports,180.0
2017-03-14,Via,total,7226.0
2017-03-14,Yellow taxis,airports,3048.0
2017-03-14,Yellow taxis,manhattan,91069.0
2017-03-14,Yellow taxis,manhattan_hub,64439.0
2017-03-14,Yellow taxis,outer_boroughs_ex_airports,4382.0
2017-03-14,Yellow taxis,total,100325.0
2017-03-15,Gett,airports,0.0
2017-03-15,Gett,manhattan,0.0
2017-03-15,Gett,manhattan_hub,0.0
2017-03-15,Gett,outer_boroughs_ex_airports,0.0
2017-03-15,Gett,total,10802.0
2017-03-15,Green taxis,airports,12.0
2017-03-15,Green taxis,manhattan,11435.0
2017-03-15,Green taxis,manhattan_hub,22.0
2017-03-15,Green taxis,outer_boroughs_ex_airports,23766.0
2017-03-15,Green taxis,total,35289.0
2017-03-15,Juno,airports,0.0
2017-03-15,Juno,manhattan,0.0
2017-03-15,Juno,manhattan_hub,0.0
2017-03-15,Juno,outer_boroughs_ex_airports,0.0
2017-03-15,Juno,total,25943.0
2017-03-15,Lyft,airports,2299.0
2017-03-15,Lyft,manhattan,22088.0
2017-03-15,Lyft,manhattan_hub,15296.0
2017-03-15,Lyft,outer_boroughs_ex_airports,37874.0
2017-03-15,Lyft,total,62279.0
2017-03-15,Non-app FHVs,airports,94.0
2017-03-15,Non-app FHVs,manhattan,400.0
2017-03-15,Non-app FHVs,manhattan_hub,234.0
2017-03-15,Non-app FHVs,outer_boroughs_ex_airports,6750.0
2017-03-15,Non-app FHVs,total,99377.0
2017-03-15,Uber,airports,10759.0
2017-03-15,Uber,manhattan,131620.0
2017-03-15,Uber,manhattan_hub,94360.0
2017-03-15,Uber,outer_boroughs_ex_airports,140719.0
2017-03-15,Uber,total,283897.0
2017-03-15,Via,airports,95.0
2017-03-15,Via,manhattan,24218.0
2017-03-15,Via,manhattan_hub,13900.0
2017-03-15,Via,outer_boroughs_ex_airports,579.0
2017-03-15,Via,total,24923.0
2017-03-15,Yellow taxis,airports,16387.0
2017-03-15,Yellow taxis,manhattan,259695.0
2017-03-15,Yellow taxis,manhattan_hub,168591.0
2017-03-15,Yellow taxis,outer_boroughs_ex_airports,10496.0
2017-03-15,Yellow taxis,total,292140.0
2017-03-16,Gett,airports,0.0
2017-03-16,Gett,manhattan,0.0
2017-03-16,Gett,manhattan_hub,0.0
2017-03-16,Gett,outer_boroughs_ex_airports,0.0
2017-03-16,Gett,total,10622.0
2017-03-16,Green taxis,airports,11.0
2017-03-16,Green taxis,manhattan,12360.0
2017-03-16,Green taxis,manhattan_hub,14.0
2017-03-16,Green taxis,outer_boroughs_ex_airports,27208.0
2017-03-16,Green taxis,total,39648.0
2017-03-16,Juno,airports,0.0
2017-03-16,Juno,manhattan,0.0
2017-03-16,Juno,manhattan_hub,0.0
2017-03-16,Juno,outer_boroughs_ex_airports,0.0
2017-03-16,Juno,total,25840.0
2017-03-16,Lyft,airports,2416.0
2017-03-16,Lyft,manhattan,22432.0
2017-03-16,Lyft,manhattan_hub,15750.0
2017-03-16,Lyft,outer_boroughs_ex_airports,36963.0
2017-03-16,Lyft,total,61824.0
2017-03-16,Non-app FHVs,airports,111.0
2017-03-16,Non-app FHVs,manhattan,450.0
2017-03-16,Non-app FHVs,manhattan_hub,263.0
2017-03-16,Non-app FHVs,outer_boroughs_ex_airports,7413.0
2017-03-16,Non-app FHVs,total,112127.0
2017-03-16,Uber,airports,13028.0
2017-03-16,Uber,manhattan,134225.0
2017-03-16,Uber,manhattan_hub,96614.0
2017-03-16,Uber,outer_boroughs_ex_airports,143306.0
2017-03-16,Uber,total,291397.0
2017-03-16,Via,airports,115.0
2017-03-16,Via,manhattan,24057.0
2017-03-16,Via,manhattan_hub,13658.0
2017-03-16,Via,outer_boroughs_ex_airports,572.0
2017-03-16,Via,total,24770.0
2017-03-16,Yellow taxis,airports,17725.0
2017-03-16,Yellow taxis,manhattan,281897.0
2017-03-16,Yellow taxis,manhattan_hub,185215.0
2017-03-16,Yellow taxis,outer_boroughs_ex_airports,11173.0
2017-03-16,Yellow taxis,total,316923.0
2017-03-17,Gett,airports,0.0
2017-03-17,Gett,manhattan,0.0
2017-03-17,Gett,manhattan_hub,0.0
2017-03-17,Gett,outer_boroughs_ex_airports,0.0
2017-03-17,Gett,total,13742.0
2017-03-17,Green taxis,airports,12.0
2017-03-17,Green taxis,manhattan,12697.0
2017-03-17,Green taxis,manhattan_hub,12.0
2017-03-17,Green taxis,outer_boroughs_ex_airports,30353.0
2017-03-17,Green taxis,total,43141.0
2017-03-17,Juno,airports,0.0
2017-03-17,Juno,manhattan,0.0
2017-03-17,Juno,manhattan_hub,0.0
2017-03-17,Juno,outer_boroughs_ex_airports,0.0
2017-03-17,Juno,total,28182.0
2017-03-17,Lyft,airports,2364.0
2017-03-17,Lyft,manhattan,24241.0
2017-03-17,Lyft,manhattan_hub,17208.0
2017-03-17,Lyft,outer_boroughs_ex_airports,41463.0
2017-03-17,Lyft,total,68090.0
2017-03-17,Non-app FHVs,airports,77.0
2017-03-17,Non-app FHVs,manhattan,441.0
2017-03-17,Non-app FHVs,manhattan_hub,218.0
2017-03-17,Non-app FHVs,outer_boroughs_ex_airports,7860.0
2017-03-17,Non-app FHVs,total,114210.0
2017-03-17,Uber,airports,12150.0
2017-03-17,Uber,manhattan,137814.0
2017-03-17,Uber,manhattan_hub,102132.0
2017-03-17,Uber,outer_boroughs_ex_airports,141200.0
2017-03-17,Uber,total,292159.0
2017-03-17,Via,airports,113.0
2017-03-17,Via,manhattan,20323.0
2017-03-17,Via,manhattan_hub,11532.0
2017-03-17,Via,outer_boroughs_ex_airports,619.0
2017-03-17,Via,total,21086.0
2017-03-17,Yellow taxis,airports,16382.0
2017-03-17,Yellow taxis,manhattan,285098.0
2017-03-17,Yellow taxis,manhattan_hub,194604.0
2017-03-17,Yellow taxis,outer_boroughs_ex_airports,11999.0
